Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2013.10.21,0400-2000,D,H,A,3D9.1C2D730CB5,16,2013-10-21 08:32:45,25.9,Y,1.18,2013.10.21 10:43:14,,,,,,,2013,2013-09-25 10:30:00,2,563,LADDER,,KLICKR,MJB13268.L57
GRA,3,2013.10.21,0400-2000,D,H,A,3D9.1C2D730CB5,14,2013-10-21 08:32:45,25.9,Y,1.18,2013.10.21 10:43:14,,,,,,,2013,2013-09-25 10:30:00,2,563,LADDER,,KLICKR,MJB13268.L57
GRA,3,2013.10.21,0400-2000,D,H,A,3D9.1C2D730CB5,12,2013-10-21 08:32:52,25.9,Y,1.18,2013.10.21 10:43:14,,,,,,,2013,2013-09-25 10:30:00,2,563,LADDER,,KLICKR,MJB13268.L57
GRA,3,2013.10.08,0400-2000,D,H,A,3D9.1C2DFE9F93,18,2013-10-08 13:51:14,39.1,Y,0.83,2013.10.08 15:41:10,,,,,,,2013,2013-08-30 10:45:00,5,610,BSEINE,RF AT AD Q5,COLR3,CAG13242.B08
GRA,3,2013.10.08,0400-2000,D,H,A,3D9.1C2DFE9F93,16,2013-10-08 13:51:14,39.1,Y,0.83,2013.10.08 15:41:10,,,,,,,2013,2013-08-30 10:45:00,5,610,BSEINE,RF AT AD Q5,COLR3,CAG13242.B08
GRA,3,2013.10.08,0400-2000,D,H,A,3D9.1C2DFE9F93,14,2013-10-08 13:51:14,39.1,Y,0.83,2013.10.08 15:41:10,,,,,,,2013,2013-08-30 10:45:00,5,610,BSEINE,RF AT AD Q5,COLR3,CAG13242.B08
GRA,3,2013.10.08,0400-2000,D,H,A,3D9.1C2DFE9F93,12,2013-10-08 13:51:14,39.1,Y,0.83,2013.10.08 15:41:10,,,,,,,2013,2013-08-30 10:45:00,5,610,BSEINE,RF AT AD Q5,COLR3,CAG13242.B08
GRA,3,2013.10.07,0400-2000,D,W,J,3D9.1C2CE7CA67,18,2013-10-07 14:34:11,1090.0,Y,0.86,2013.10.07 16:25:53,,,,,,,2010,2010-10-13 14:20:00,2,165,SCREWT,,COLTKC,DAV10286.CKT
GRA,3,2013.10.07,0400-2000,D,W,J,3D9.1C2CE7CA67,16,2013-10-07 14:34:11,1090.0,Y,0.86,2013.10.07 16:25:53,,,,,,,2010,2010-10-13 14:20:00,2,165,SCREWT,,COLTKC,DAV10286.CKT
GRA,3,2013.10.07,0400-2000,D,W,J,3D9.1C2CE7CA67,14,2013-10-07 14:34:12,1090.0,Y,0.86,2013.10.07 16:25:53,,,,,,,2010,2010-10-13 14:20:00,2,165,SCREWT,,COLTKC,DAV10286.CKT
